"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"Baden Wurttemberg","DE12B","Enzkreis County","male","[20-30)",11170
"Baden Wurttemberg","DE12B","Enzkreis County","male","[30-40)",12459
"Baden Wurttemberg","DE12B","Enzkreis County","male","[40-50)",11870
"Baden Wurttemberg","DE12B","Enzkreis County","male","[50-60)",16586
"Baden Wurttemberg","DE12B","Enzkreis County","male","[60-75)",17803
"Baden Wurttemberg","DE12B","Enzkreis County","male","[75+)",9289
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[00-10)",5521
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[10-20)",5631
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[20-30)",6198
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[30-40)",6908
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[40-50)",6989
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[50-60)",9768
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[60-75)",11232
"Baden Wurttemberg","DE12C","Freudenstadt County","female","[75+)",7397
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[00-10)",5765
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[10-20)",6053
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[20-30)",7284
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[30-40)",7418
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[40-50)",7178
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[50-60)",9822
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[60-75)",10971
"Baden Wurttemberg","DE12C","Freudenstadt County","male","[75+)",5048
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[00-10)",10466
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[10-20)",10473
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[20-30)",23401
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[30-40)",18637
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[40-50)",13466
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[50-60)",15052
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[60-75)",17419
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","female","[75+)",12274
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[00-10)",11140
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[10-20)",10068
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[20-30)",19568
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[30-40)",18828
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[40-50)",13033
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[50-60)",14710
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[60-75)",15333
"Baden Wurttemberg","DE131","City of Freiburg i.Breisgau","male","[75+)",7980
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[00-10)",12743
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[10-20)",12315
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[20-30)",13174
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[30-40)",15688
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[40-50)",15901
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[50-60)",21610
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[60-75)",25951
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","female","[75+)",17366
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[00-10)",13511
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[10-20)",13257
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[20-30)",14939
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[30-40)",16174
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[40-50)",15282
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[50-60)",20973
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[60-75)",23944
"Baden Wurttemberg","DE132","Breisgau-Hochschwarzwald County","male","[75+)",12964
"Baden Wurttemberg","DE133","Emmendingen County","female","[00-10)",8201
"Baden Wurttemberg","DE133","Emmendingen County","female","[10-20)",7595
"Baden Wurttemberg","DE133","Emmendingen County","female","[20-30)",8167
"Baden Wurttemberg","DE133","Emmendingen County","female","[30-40)",10233
"Baden Wurttemberg","DE133","Emmendingen County","female","[40-50)",10168
"Baden Wurttemberg","DE133","Emmendingen County","female","[50-60)",13663
"Baden Wurttemberg","DE133","Emmendingen County","female","[60-75)",16260
"Baden Wurttemberg","DE133","Emmendingen County","female","[75+)",10512
"Baden Wurttemberg","DE133","Emmendingen County","male","[00-10)",8569
"Baden Wurttemberg","DE133","Emmendingen County","male","[10-20)",8373
"Baden Wurttemberg","DE133","Emmendingen County","male","[20-30)",9367
"Baden Wurttemberg","DE133","Emmendingen County","male","[30-40)",10558
"Baden Wurttemberg","DE133","Emmendingen County","male","[40-50)",9914
"Baden Wurttemberg","DE133","Emmendingen County","male","[50-60)",13656
"Baden Wurttemberg","DE133","Emmendingen County","male","[60-75)",15294
"Baden Wurttemberg","DE133","Emmendingen County","male","[75+)",7415
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[00-10)",20932
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[10-20)",20307
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[20-30)",22451
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[30-40)",26201
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[40-50)",25412
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[50-60)",34417
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[60-75)",41163
"Baden Wurttemberg","DE134","Ortenaukreis County","female","[75+)",26763
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[00-10)",21972
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[10-20)",21338
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[20-30)",25959
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[30-40)",28215
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[40-50)",25659
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[50-60)",35358
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[60-75)",39568
"Baden Wurttemberg","DE134","Ortenaukreis County","male","[75+)",18820
"Baden Wurttemberg","DE135","Rottweil County","female","[00-10)",6802
"Baden Wurttemberg","DE135","Rottweil County","female","[10-20)",6680
"Baden Wurttemberg","DE135","Rottweil County","female","[20-30)",7134
"Baden Wurttemberg","DE135","Rottweil County","female","[30-40)",8386
"Baden Wurttemberg","DE135","Rottweil County","female","[40-50)",8046
"Baden Wurttemberg","DE135","Rottweil County","female","[50-60)",11170
"Baden Wurttemberg","DE135","Rottweil County","female","[60-75)",12975
"Baden Wurttemberg","DE135","Rottweil County","female","[75+)",8892
"Baden Wurttemberg","DE135","Rottweil County","male","[00-10)",7391
"Baden Wurttemberg","DE135","Rottweil County","male","[10-20)",7039
"Baden Wurttemberg","DE135","Rottweil County","male","[20-30)",8319
"Baden Wurttemberg","DE135","Rottweil County","male","[30-40)",8802
"Baden Wurttemberg","DE135","Rottweil County","male","[40-50)",8351
"Baden Wurttemberg","DE135","Rottweil County","male","[50-60)",11598
"Baden Wurttemberg","DE135","Rottweil County","male","[60-75)",12504
"Baden Wurttemberg","DE135","Rottweil County","male","[75+)",6357
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[00-10)",10269
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[10-20)",9836
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[20-30)",11191
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[30-40)",12965
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[40-50)",12222
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[50-60)",16208
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[60-75)",20425
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","female","[75+)",14590
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[00-10)",10550
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[10-20)",10166
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[20-30)",12808
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[30-40)",14184
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[40-50)",12391
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[50-60)",16249
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[60-75)",19050
"Baden Wurttemberg","DE136","Schwarzwald-Baar-Kreis County","male","[75+)",10281
"Baden Wurttemberg","DE137","Tuttlingen County","female","[00-10)",7449
"Baden Wurttemberg","DE137","Tuttlingen County","female","[10-20)",7089
"Baden Wurttemberg","DE137","Tuttlingen County","female","[20-30)",7577
"Baden Wurttemberg","DE137","Tuttlingen County","female","[30-40)",8927
"Baden Wurttemberg","DE137","Tuttlingen County","female","[40-50)",8558
"Baden Wurttemberg","DE137","Tuttlingen County","female","[50-60)",10423
"Baden Wurttemberg","DE137","Tuttlingen County","female","[60-75)",12443
"Baden Wurttemberg","DE137","Tuttlingen County","female","[75+)",8216
"Baden Wurttemberg","DE137","Tuttlingen County","male","[00-10)",7710
"Baden Wurttemberg","DE137","Tuttlingen County","male","[10-20)",7560
"Baden Wurttemberg","DE137","Tuttlingen County","male","[20-30)",9093
"Baden Wurttemberg","DE137","Tuttlingen County","male","[30-40)",9787
"Baden Wurttemberg","DE137","Tuttlingen County","male","[40-50)",8924
"Baden Wurttemberg","DE137","Tuttlingen County","male","[50-60)",10944
"Baden Wurttemberg","DE137","Tuttlingen County","male","[60-75)",11832
"Baden Wurttemberg","DE137","Tuttlingen County","male","[75+)",5882
"Baden Wurttemberg","DE138","Konstanz County","female","[00-10)",13172
"Baden Wurttemberg","DE138","Konstanz County","female","[10-20)",13355
"Baden Wurttemberg","DE138","Konstanz County","female","[20-30)",19241
"Baden Wurttemberg","DE138","Konstanz County","female","[30-40)",17640
"Baden Wurttemberg","DE138","Konstanz County","female","[40-50)",16702
"Baden Wurttemberg","DE138","Konstanz County","female","[50-60)",22920
"Baden Wurttemberg","DE138","Konstanz County","female","[60-75)",26158
"Baden Wurttemberg","DE138","Konstanz County","female","[75+)",18943
"Baden Wurttemberg","DE138","Konstanz County","male","[00-10)",13900
"Baden Wurttemberg","DE138","Konstanz County","male","[10-20)",13595
"Baden Wurttemberg","DE138","Konstanz County","male","[20-30)",19871
"Baden Wurttemberg","DE138","Konstanz County","male","[30-40)",18103
"Baden Wurttemberg","DE138","Konstanz County","male","[40-50)",15720
"Baden Wurttemberg","DE138","Konstanz County","male","[50-60)",21731
"Baden Wurttemberg","DE138","Konstanz County","male","[60-75)",23807
"Baden Wurttemberg","DE138","Konstanz County","male","[75+)",13239
"Baden Wurttemberg","DE139","Lörrach County","female","[00-10)",11099
"Baden Wurttemberg","DE139","Lörrach County","female","[10-20)",10855
"Baden Wurttemberg","DE139","Lörrach County","female","[20-30)",11567
"Baden Wurttemberg","DE139","Lörrach County","female","[30-40)",14453
"Baden Wurttemberg","DE139","Lörrach County","female","[40-50)",14166
"Baden Wurttemberg","DE139","Lörrach County","female","[50-60)",19038
"Baden Wurttemberg","DE139","Lörrach County","female","[60-75)",21417
"Baden Wurttemberg","DE139","Lörrach County","female","[75+)",14219
"Baden Wurttemberg","DE139","Lörrach County","male","[00-10)",11598
"Baden Wurttemberg","DE139","Lörrach County","male","[10-20)",11706
"Baden Wurttemberg","DE139","Lörrach County","male","[20-30)",12733
"Baden Wurttemberg","DE139","Lörrach County","male","[30-40)",14709
"Baden Wurttemberg","DE139","Lörrach County","male","[40-50)",13447
"Baden Wurttemberg","DE139","Lörrach County","male","[50-60)",18383
"Baden Wurttemberg","DE139","Lörrach County","male","[60-75)",19987
"Baden Wurttemberg","DE139","Lörrach County","male","[75+)",10068
"Baden Wurttemberg","DE13A","Waldshut County","female","[00-10)",8073
"Baden Wurttemberg","DE13A","Waldshut County","female","[10-20)",8284
"Baden Wurttemberg","DE13A","Waldshut County","female","[20-30)",8474
"Baden Wurttemberg","DE13A","Waldshut County","female","[30-40)",10564
"Baden Wurttemberg","DE13A","Waldshut County","female","[40-50)",10192
"Baden Wurttemberg","DE13A","Waldshut County","female","[50-60)",13448
"Baden Wurttemberg","DE13A","Waldshut County","female","[60-75)",16669
"Baden Wurttemberg","DE13A","Waldshut County","female","[75+)",10603
"Baden Wurttemberg","DE13A","Waldshut County","male","[00-10)",8548
"Baden Wurttemberg","DE13A","Waldshut County","male","[10-20)",8920
"Baden Wurttemberg","DE13A","Waldshut County","male","[20-30)",9672
"Baden Wurttemberg","DE13A","Waldshut County","male","[30-40)",10708
"Baden Wurttemberg","DE13A","Waldshut County","male","[40-50)",9968
"Baden Wurttemberg","DE13A","Waldshut County","male","[50-60)",13647
"Baden Wurttemberg","DE13A","Waldshut County","male","[60-75)",15739
"Baden Wurttemberg","DE13A","Waldshut County","male","[75+)",7740
"Baden Wurttemberg","DE141","Reutlingen County","female","[00-10)",13880
"Baden Wurttemberg","DE141","Reutlingen County","female","[10-20)",13487
"Baden Wurttemberg","DE141","Reutlingen County","female","[20-30)",15310
"Baden Wurttemberg","DE141","Reutlingen County","female","[30-40)",17754
"Baden Wurttemberg","DE141","Reutlingen County","female","[40-50)",17543
"Baden Wurttemberg","DE141","Reutlingen County","female","[50-60)",22941
"Baden Wurttemberg","DE141","Reutlingen County","female","[60-75)",26134
"Baden Wurttemberg","DE141","Reutlingen County","female","[75+)",18209
"Baden Wurttemberg","DE141","Reutlingen County","male","[00-10)",14801
"Baden Wurttemberg","DE141","Reutlingen County","male","[10-20)",14305
"Baden Wurttemberg","DE141","Reutlingen County","male","[20-30)",17347
"Baden Wurttemberg","DE141","Reutlingen County","male","[30-40)",18694
"Baden Wurttemberg","DE141","Reutlingen County","male","[40-50)",17352
"Baden Wurttemberg","DE141","Reutlingen County","male","[50-60)",23054
"Baden Wurttemberg","DE141","Reutlingen County","male","[60-75)",24450
"Baden Wurttemberg","DE141","Reutlingen County","male","[75+)",12897
"Baden Wurttemberg","DE142","Tübingen County","female","[00-10)",10903
"Baden Wurttemberg","DE142","Tübingen County","female","[10-20)",10920
"Baden Wurttemberg","DE142","Tübingen County","female","[20-30)",19704
"Baden Wurttemberg","DE142","Tübingen County","female","[30-40)",15759
"Baden Wurttemberg","DE142","Tübingen County","female","[40-50)",12957
"Baden Wurttemberg","DE142","Tübingen County","female","[50-60)",16651
"Baden Wurttemberg","DE142","Tübingen County","female","[60-75)",19163
"Baden Wurttemberg","DE142","Tübingen County","female","[75+)",11870
"Baden Wurttemberg","DE142","Tübingen County","male","[00-10)",11507
"Baden Wurttemberg","DE142","Tübingen County","male","[10-20)",10888
"Baden Wurttemberg","DE142","Tübingen County","male","[20-30)",17853
"Baden Wurttemberg","DE142","Tübingen County","male","[30-40)",16197
"Baden Wurttemberg","DE142","Tübingen County","male","[40-50)",12828
"Baden Wurttemberg","DE142","Tübingen County","male","[50-60)",16220
"Baden Wurttemberg","DE142","Tübingen County","male","[60-75)",17925
"Baden Wurttemberg","DE142","Tübingen County","male","[75+)",8461
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[00-10)",8749
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[10-20)",8616
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[20-30)",9605
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[30-40)",11262
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[40-50)",11042
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[50-60)",15360
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[60-75)",18621
"Baden Wurttemberg","DE143","Zollernalbkreis County","female","[75+)",12807
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[00-10)",9080
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[10-20)",9089
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[20-30)",11183
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[30-40)",12186
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[40-50)",11206
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[50-60)",15489
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[60-75)",17579
"Baden Wurttemberg","DE143","Zollernalbkreis County","male","[75+)",8671
"Baden Wurttemberg","DE144","City of Ulm","female","[00-10)",5655
"Baden Wurttemberg","DE144","City of Ulm","female","[10-20)",5709
"Baden Wurttemberg","DE144","City of Ulm","female","[20-30)",10087
"Baden Wurttemberg","DE144","City of Ulm","female","[30-40)",9030
"Baden Wurttemberg","DE144","City of Ulm","female","[40-50)",7808
"Baden Wurttemberg","DE144","City of Ulm","female","[50-60)",8247
"Baden Wurttemberg","DE144","City of Ulm","female","[60-75)",10121
